Text,Date,search_term
"There is some evidence in animals that use of these drugs can lead to more ACE2 protein on cells in the heart. But there haven’t been studies showing this in people, or studies in the context of COVID-19.",05/01/2020,covid
Thinking who would I want in 1st round of golf after Covid-19. My better half naturally. @nickstarchuk @camcoxgolf @AndyMarcolin @jasonhelmangolf @blazgolf @fordnation @jeffdykeman would like to add @AndrewLedger123. Feel free to add yourself and let us see what we can do.,05/01/2020,covid
To Cut Or Not To Cut My Hair!!! #QuarantineLife #MayDay2020 #COVID__19,05/01/2020,covid
Didn't you hear that Pastor in the US though? Jesus makes you immune to COVID.,05/01/2020,covid
Stop right there. The freelance market is not exactly there right now due to COVID-19. Plus I am preparing for the LSAT-Flex in a couple of weeks. Settle down with the advertising.,05/01/2020,covid
Have dinner with me and @SAgCpodcast? https://podcasts.apple.com/us/podcast/ron-jeremy-kangaroo-boxing-goat-cheese-co-parenting/id1455964179?i=1000473272308 #podcast #MayDay2020 #StayAtHome #Covid_19,05/01/2020,covid
Would anyone watch a you tube video of me debunking all the Covid-19 conspiracy theories my husband's aunt shares on Facebook?,05/01/2020,covid
"I've been in the COVID matrix since 4pm yesterday. I just now realized today is May 1st. And Ohio is kinda, not really, extending or ending the stay-home restrictions, maybe.",05/01/2020,covid
Smoothie King I greatly appreciate you staying open during the pandemic and I appreciate that you have your associates wearing masks unfortunately I'm not sure they 100% understand the concept of how the mask is supposed to be put on. Afor effort @SmoothieKing #Covid_19 – at Smoothie King,05/01/2020,covid
"Netflix just keeps putting out great new content to get us through COVID-19! Anyone else watching @neverhaveiever - GREAT show! Funny, original and with an excellent cast. Kudos @mindykaling and @netflix on another winner. #Netflix #MustWatch #Covid19Binge #AWESOMESoundtrack",05/01/2020,covid
Friday night curry lesson in progress @UKUN_NewYork #StayHome #COVID__19 #NewYork,05/01/2020,covid
"También @ALMPEG, querido, expuso cómo es el proceso inflamatorio, ese desorden metabólico que está presente en pacientes con #obesidad (si bien de grado bajo), pero que parece asociarse con una por respuesta en infección severa por COVID-19 ",05/01/2020,covid
 ,05/01/2020,covid
" MAYDAY MAYDAY-BREAKING @realDonaldTrump, what do we tell kids when they ask why you won't let #Fauci testify on The Hill about your #COVID crisis response? Well honey, Congress used to oversee the Exec Branch but then, well, erm uh...Trump. #PeoplesBailout #RemoveTrump",05/01/2020,covid
"Researchers know generally that infections can take a toll on people who have other health problems. But the virus that causes COVID-19, may pose particular danger to the heart because of how the virus gets into cells, researchers speculate.",05/01/2020,covid
"Thank you so much @jack_newton and team @goclio for the COVID-19 Legal Relief Initiative! Truly awesome and very much appreciated! – at The Law Office of Stephen P. Shepard, LLC",05/01/2020,covid
"Stopped by @OperationHopeCT today to thank Fairfield’s CERT, Community Emergency Response Team for their efforts to assist with distributing food to our neighbors in need during the COVID crisis. Kudos #CERT #Wereinthistogether https://www.fairfieldct.org/covidrelieffund",05/01/2020,covid
The Trump-China Rivalry Hampers U.S. COVID-19 Intelligence | Time #TrumpsBlameGame. Trump loves to blame others: he can’t be bothers with taking responsibility #covid19,05/01/2020,covid
Would not survive the pandemic without @PolarSeltzer. The official soft drink of COVID-19 #JewsForPolar,05/01/2020,covid
¿Que preferirán morirse de hambre o morirse de COVID-19?,05/01/2020,covid
Here are NC nursing homes and care centers with confirmed COVID-19 cases and deaths ,05/01/2020,covid
Dream team beautiful covid_19heroes Happy Birthday florenceonal and thank you so much for the yummy sushi #nursesofinstagram #caregivers #covid #nursinghome #frontlineworkers @New Vista Society https://www.instagram.com/p/B_qa6JJBmMl/?igshid=1796ijqxkbgxm,05/01/2020,covid
"I tested positive for COVID-19 1 month ago. I work at Assisted Living Center. I have been advised professionals both from my work, my medical doctor and following all the information involved about this pandemic.",05/01/2020,covid
"Pero también creo que la responsabilidad está en nosotros, pueden estar abiertos hasta los cines pero la decisión de asistir a uno está en ti y eso es lo que las personas no hemos entendido, ni parece que estamos en el siglo XXI y somos personas pensantes.",05/01/2020,covid
Scary times. Prayers go out to those made unemployed by #COVID__19. Great reporting as always by @jchatterleyCNN,05/01/2020,covid
Be sure to tune in next Tuesday! Our virtual meeting on “Navigating the COVID-19 Benefits Process.” FACEBOOK LIVE @12pm EST ,05/01/2020,covid
Keep going! . . . . . Looking for 30 new members to keep our Spin 360 community going after Covid 19 lockdown is lifted!! . . Thank you to all that are supporting us! . OUR MISSION ​ To provide our members with… https://www.instagram.com/p/B_qavOxFIQa/?igshid=1mduo7pgqppus,05/01/2020,covid
"Yes. Yes, I did just get a little dressed up to go pick up takeout. #StayHome #StayHomeMN #COVID__19",05/01/2020,covid
Never bring a gun to a virusfight. #COVID,05/01/2020,covid
#DTPHX flyover Thank you healthcare workers and front line responders. Captured by @maryupchurchphx. #covid ,05/01/2020,covid
UPDATE ON COVID-19 PRECAUTIONS: We are working to get clarification regarding Indiana’s re-opening plan and it’s impact on our horse racing facilities and we will update as we find out more information. #INHorseRacing #HoosierHorsepower #INthistogether,05/01/2020,covid
Question: How are military bases dealing with #COVID__19 ? What are their rates of infection? Death?,05/01/2020,covid
Important reminder in a Covid world... ,05/01/2020,covid
"Y justo cuando llevas la mitad de tu despensa hecha en @TiendaSoriana anuncian que no aceptan pago con tarjetas de crédito y débito, pero luego mencionan por altavoz que por el Covid-19 evites pagar con dinero en efectivo. Me lleva!!!",05/01/2020,covid
UPDATE ON COVID-19 PRECAUTIONS: We are working to get clarification regarding Indiana’s re-opening plan and it’s impact on our horse racing facilities and we will update as we find out more information. #INHorseRacing #HoosierHorsepower #INthistogether,05/01/2020,covid
"I was thinking ""are they from Florida?"" #HuntingtonBeach #protests #COVID ",05/01/2020,covid
@VandyAD #jeff #vandy #COVID #hbc,05/01/2020,covid
Yet it has been used successfully in covid-19 patients. ,05/01/2020,covid
"Berdasarkan pengalaman saya dlm immunotherapy & pengalaman dilaboratorium, Insyaallah yakin Vaksin COVID-19 juga akan tersedia dlm waktu dekat.",05/01/2020,covid
#LopezLaNacionTeDemanda que a los médicos internos y pasantes de medicina se nos proteja contra #COVID__19 si sabía usted que a los #ninis les pagan más que a nosotros y que en el programa #saludentuvida de @Claudiashein nos usan como mano de fuerza gratuita?,05/01/2020,covid
Wait?? This fine human was at the Trump press conference! I trust her completely! #COVID ,05/01/2020,covid
Love these crosswalks! #rainbow #crosswalks #representationmatters #thestrip #Dallas #gay #lgbtq #lgbtq #walk #courage #socialdistancing #covid #facemask @The Strip on Cedar Springs https://www.instagram.com/p/B_qafPljwC9/?igshid=1f1yk0gfm1duy,05/01/2020,covid
"#StayHome with Ty and small business owner Desiree Wilkins-Finch is helping hospital workers on the frontlines of battles COVID-19 in Tacoma, Washington and how you can help. #Tacoma #SmallBusiness #TyCratic",05/01/2020,covid
Reason. ? ? ( every person staying home ? ) covid 19 — old saying “for every bad there is a good” ? ?,05/01/2020,covid
"Helping Essential Company workers. Making sure they are fed and continue to fight the Covid-19 Pandemic. FYI they also make and stock Face Masks. @Hammond, Indiana https://www.instagram.com/p/B_qaLo0FNnV/?igshid=x1tisgr10075",05/01/2020,covid
BS!! Why don’t you call out Trump on the 17 women who is sexually accosted? Biden was VP for 8 yrs how come no mention of it then. Stop spreading false accusations. Between Trump and Covid-19 we don’t need this nonsense!!,05/01/2020,covid
#MichiganTerrorists #Trump #covid #VoteBlue2020 #DemocraticParty,05/01/2020,covid
Don't make deals with domestic terrorists. #COVID #michiganTerrorist,05/01/2020,covid
Yes a controlled reopening strategy should be the way to go for all the US states except NY where the severity of the pandemic still looming large. Will be interesting to see how the COVID-19 graph looks like after a few states start reopening businesses at 25% capacity.,05/01/2020,covid
"Patreon patrons: Check your email/app for a snippet from my upcoming book, ""Zinfandel's Grimoire."" I've been working on edits, and all this #covid_19 talk inspired me to rewrite the section where I explain how sage works in a ritual. It's fiction, but ....",05/01/2020,covid
COVID taught me to be okay with my kinks and be open about them. Communication with a sexual partner is the key to trust and self worth. You deserve the orgasm you want.,05/01/2020,covid
"-- Nigeria Reports Another Single Day Record High Of 238 New Coronavirus Cases . - 92 in Kano - 10 in Bauchi , 8 in Delta.. Are among states with highest single day record for COVID-19 . ",05/01/2020,covid
"79,000 from the flu 2018. And with the UN-tested covid cases reported as deaths, not to mention pre-morbidity patients who died, this is a bigggg olllll scam... to take your rights away and make you live in fear of an invisible threat. Much like terrorism. ",05/01/2020,covid
"COVID test site on Sunset centralized to the Echo Park neighborhood! Prioritizing those with symptoms &amp; everyone will still need an appointment: Carbon Health Walk-Up Only Testing 2110 Sunset Blvd., Suite M Los Angeles, CA 90026 Schedule a COVID-19 Test https://lacovidprod.service-now.com/rrs",05/01/2020,covid
#Coronavirus: US FDA approves emergency use of antiviral drug remdesivir to treat COVID-19 patients #Coronavirus,05/01/2020,covid
"The medical response for Acute Respiratory Distress involves supplemental oxygen and mechanical ventilation, with the goal of getting more oxygen into the blood especially, for patients with COVID-19.",05/01/2020,covid
$723 raised so far to continue covering the fight back against COVID. ,05/01/2020,covid
I’m these Covid Streets... laser focused. #Philly #phillyunite,05/01/2020,covid
"Mira que bien, ahora están compitiendo para ver cuál entrega más victimas, si el COVID-19 ò el CLEREN. RD es la verdadera movie!",05/01/2020,covid
"Ha! No, it’s my fly fishing gaiter. No sunburn, no COVID. Although if I was wearing undies I bet people would stay 12’ away. ",05/01/2020,covid
Anyone who thinks @realDonaldTrump has the health &amp; wellbeing of the American people in mind has completely lost his/her mind. #coronavirus #COVID__19 #TrumpMeltdown #Trump @jaketapper @CNN #COVID #dumptrump,05/01/2020,covid
"Carta de agradecimiento del Laboratorio Silanes al Dr. Jorge Negrete Corona, por su participación en el webinar ""Repercusión del COVID en las sociedades médicas"" ",05/01/2020,covid
"@goliveros de la mano de la U de Oxford AZ se pone la meta en una gran muestra de confianza de producir 100 dosis de la vacuna vs COVID-19 antes de q la investigación este completa debido a los buenos resultados, y lo mejor el costo sería el de producción ",05/01/2020,covid
"Ok, so I live in this area; I have my own theories as to why these zip codes are higher in COVID-19 cases but if some1 with medical credentials cld shed insight, I'd love to hear it. Also, the numbers are higher than this, we know that. ",05/01/2020,covid
38 Active cases. 235 recovered. 6 deaths. #Covid19Manitoba Hoping all countries will have more recovered covid patients and less active cases with no deaths. ,05/01/2020,covid
Kano is obviously the new hotspot for covid-19 infection in Nigeria. That state should be totally locked down now.,05/01/2020,covid
"Mark Your : May 6th 6:30pm “#Covid_19 &amp; The Black Community” @NABJ &amp; @AmerMedicalAssn host virtual townhall. The #coronavirus is impacting African-Americans at an alarming rate. Here’s a chance to learn more abt #testing, #HealthEquity https://us02web.zoom.us/webinar/register/WN_0TI5BRQHQtaBWXBKa1T2dA",05/01/2020,covid
"Other counties and cities in CA had closed their beaches weeks ago. They began implementing phased steps to open up last week. Orange County has flouted all guidelines and refused to work in concert with neighboring counties. This isn’t about lockdown, it’s about Covid Truthers.",05/01/2020,covid
Drinking a Covid Killer by @StBoniBrewer @St. Boni Brewhouse —,05/01/2020,covid
Care and Feeding of COVID @sltrib,05/01/2020,covid
Not in COVID time,05/01/2020,covid
"""Counter productive, "" my ass! What a lame excuse! The White House is afraid of transparency!! Trump's incompetence, ignorance, and mismanagement of COVID-19 would be brought to the world's stage!!",05/01/2020,covid
Dogs Are Being Trained to Sniff Out COVID-19 ,05/01/2020,covid
"Happy International Labour Day! As we mark this day, let’s ensure decent work for all is a global priority, especially as we are facing socio-economic challenges posed by COVID-19 #LabourDay #LabourDayMay2020 #COVID19",05/01/2020,covid
"Most North Carolinians don’t want a quick reopening during COVID-19 crisis, poll finds ",05/01/2020,covid
"@Faby_Nava77 otros que también están ayudando a la gente son los actores y actrices que viven aquí como Otto Sirgo Laureano Brizuela, Margarita Gralia que le dio Covid Patricia Reyes entre otros",05/01/2020,covid
Ok due to #COVID__19 @YaPo4bix single Soaked will be delayed We deeply apologize to all of you and will announce the official release date asap #music #hiphop #NewMusicFriday,05/01/2020,covid
Photo Story: Off the clock during COVID-19 https://mesquite-news.com/photo-story-off-the-clock-during-covid-19/ via @TheMesquite,05/01/2020,covid
"Did mandatory mask wearing get lifted today..? Went to @sheetz in Niles, #Ohio and I was the only one in the place that put one on. 4 workers(3 were making the food) didn’t and about 5 customers inside didn’t have masks(1customer had a bandana around his neck) #Sheetz #COVID__19",05/01/2020,covid
I think he was sick for a few days. He's a lot better now. I think what threw him off is the wheezing. I've had the flu and have never had problems breathing. COVID-19 is intense.,05/01/2020,covid
Planning? How about reacting to a real emergency or disaster during the COVID crisis? There are a variety of folks in Alberta who could contribute to your course as a result of our current experience with floods and evacuations in several parts of AB. Lots to learn from.,05/01/2020,covid
These COVID-idiots are not going to win an argument with me about it not being stupid to have a protest during a pandemic that thrives on large gatherings ,05/01/2020,covid
"Chale... es un privilegio quedarse en casa. Quienes tengan chance de hacerlo, háganlo por quienes no cuentan con la misma oportunidad #COVID__19",05/01/2020,covid
every time I see COVID-19 pop up on my email I think it’s a class that I’m taking... Exhibit A: of me losing my damn mind,05/01/2020,covid
Two photos. Two groups of NC lawmakers. Guess which is taking COVID-19 seriously? ,05/01/2020,covid
And the children shall lead us. #COVID #SchoolsNotOut #Classof2020 #Classof2024 #QuarantineLife,05/01/2020,covid
I beat COVID. What's next Universe. #IWillSurvive ,05/01/2020,covid
Creo que la irresponsabilidad de los gobiernos ante esta situación en todos los países es tan nefasta.,05/01/2020,covid
"Los ganaderos del Estado de Nuevo León apoyamos esta noble causa, la donación de Carne al Banco de Alimentos de @caritasmty que podrán beneficiar a miles de familias durante la contingencia que vivimos hoy en día con el COVID-19. – at Unión Ganadera Regional de Nuevo León",05/01/2020,covid
