Text,Date,search_term
My house smells like Lysol and bleach so bad right now at least we aren’t getting the flu,03/02/2020,lysol
All these preppers buying black beans and Lysol but I’m stocking up on sweatpants ,03/02/2020,lysol
I’m literally walking around with Lysol and hand sanitizer at work because I’m not trying to get the corona virus,03/02/2020,lysol
 nooo jajaja ya lo rocié con lysol. Jajaj pero aun no lo abriré ,03/02/2020,lysol
Did Lysol know about coronavirus before everyone else? https://youtu.be/qHTNZKttDXw via @YouTube,03/02/2020,lysol
I advise anyone who goes through the airport to wear a mask and bring a small Lysol can in your personal bag bc this flu shit ain’t cute ,03/02/2020,lysol
VERIFY: Lysol can help stop spread of new coronavirus strain https://www.13newsnow.com/mobile/article/news/verify/verify-lysol-help-prevent-coronavirus-from-spreading-not-kill-testing/93-300c2bfc-3a31-4663-b630-d9145704446d via @13NewsNow,03/02/2020,lysol
I’m like wow! Glad i have my masks and Lysol on deck,03/02/2020,lysol
Spray it with some Lysol.. ,03/02/2020,lysol
Fun fact for everyone tripping over the Coronavirus. You know it’s been in the US for years? Yep .... you know if you look on the back of the Lysol spray bottle it list Coronavirus as something it kills. What’s popping off in Asia is just a different strand.,03/02/2020,lysol
Me: *is sick* Karen Coworker: *sprays TONS of Lysol on the air* Me: Can’t breathe and now what I can breathe is fucking toxic in my mouth,03/02/2020,lysol
I just sneezed and sprayed myself with Lysol like if it was perfume... I need help,03/02/2020,lysol
"Stock up on your Lysol, and water, and disinfectant wipes. Prices are about to sky rocket. And reusable bags, we need those too.",03/02/2020,lysol
Goodness . You looks like someone I want to wake up next to...and I did buy Lysol and antibacterial hand soap yesterday. Already have masks on deck.,03/02/2020,lysol
"Yeah, I saw another guy fill his cart up with every single can of Lysol spray. The stores need to maybe put some rules in place about that sort of thing? He had 40 or 50 cans.",03/02/2020,lysol
"You’re right, I never thought of that. The housekeeper here at work said that it says on the Lysol bottle that IT kills coronavirus. Wonder why Lysol can and Purell can’t?",03/02/2020,lysol
Yo poniendole Lysol a toda la casa! ,03/02/2020,lysol
Ppl relax and Use Lysol!! GEEZ ,03/02/2020,lysol
No joke last week I came in to the office after working from home for a month...someone had used my desk and I found clipped fingernails sitting on my desk. I used an entire can of Lysol spray on my desk.,03/02/2020,lysol
"Esos que se acabaron el ""Lysol"" y los cubrebocas, fueron los mismos weyes que se acabaron la gasolina la vez pasada.",03/02/2020,lysol
Her: Are you okay with this title? Inside《No. It rages against my need to be free and hurts me.》 Me: It's fine. I was made aware before you thougth ask. Her: Okay lemme make lame jokes&desperately cling to you as my only friend. Me: 《sprays lysol&amp;bengal》,03/02/2020,lysol
"It's bananas at Costco - no Lysol, no canned soups, toilet paper etc",03/02/2020,lysol
"Pensé que era broma lo de la gente peleando por cubre bocas y #lysol en el #cosco , neta nomas cuídense bien, si esta fresco usen abrigo, lavense las manos, y coman frutas y verduras, lo básico, que curas neta con la raza ",03/02/2020,lysol
Chile. I’m gone get me a Bad Bunny face mask and Dollar Tree sells travel Lysol wipes. ,03/02/2020,lysol
tell me why they're already almost out of lysol ,03/02/2020,lysol
And my eyes are burning. Im so pissed. We have lysol wipes!,03/02/2020,lysol
Lysol knew before the shit touchdown man ,03/02/2020,lysol
"Makeout girl decided to spray my desk counter with lysol. She also got my apple, my Gatorade and my tea since she didn’t warn me she was doing it and they were sitting right there ",03/02/2020,lysol
Going to a 3-day convention in #orlando next week. @lysol and @CloroxW are in my bag!#Coronavirusflorida – at Englewood,03/02/2020,lysol
Bro on the back of I think its either lysol or Clorox wipes it Mentions Corona virus so I'm with you 100%.,03/02/2020,lysol
I gotta go get some Lysol wipes and spray when I get off.,03/02/2020,lysol
"For now, clean with Lysol and Clorox, wash you hands, take care of your body and limit unnecessary contact. If the disease has been here running free since January and only 2 have died by March , we may survive.",03/02/2020,lysol
"Over here in Philly, packing Lysol and Purell .... hanging onto the hope of my first #AWP to the bitter end ",03/02/2020,lysol
On my way to Midtown and I should’ve brought a can of Lysol.,03/02/2020,lysol
"I can actually see a time when people have to stay in their houses for a couple of weeks. So we didn't go nuts but did stock up on food. And going to be hand washing, Lysol wiping fiends during our business trip to LA.",03/02/2020,lysol
More likely to die in other ways. The spreading of fear will not help so instead spread knowledge. Wash your hands often and adhere to proper hygiene. Also clean with lysol to help fight the spread.,03/02/2020,lysol
"Coronavirus is a type of virus. COVID-19 is one of many. SARS, MERS and others are also the same type. Been known since the 60's. Of course it's on the Lysol can. https://www.cdc.gov/coronavirus/types.html",03/02/2020,lysol
@Toppdogg912 figured this out first #viral #CoronaVirusUpdate #Lysol #theshaderoom,03/02/2020,lysol
Dont put the Lysol down just yet . ,03/02/2020,lysol
Don’t even get me started on the “but he’s got the juice” bullshit either this man is a dry Lysol cleaning wipe at best,03/02/2020,lysol
So my daughter has a cold went to get some more hand sanitizer Because she is doing her student teaching and Walmart in our small town is totally sold out. Lysol is mostly gone too antibiotic soap gone too. She checked Amazon and OMG the price of what they do have is OUTRAGEOUS.,03/02/2020,lysol
El bote de Lysol normalmente cuesta $77 pesos y las persona HDSPM las están vendiendo en $800 pesos y lo peor es qué hay gente que los compra. #nomamen #abusados #COVID19mx,03/02/2020,lysol
"@garden_source @SantinoScorsese We all need to brush up on social skills. Being a hugger... this pains me. I think even ""the elbow"" could be risky. *hiding in my blankie, armed with a can of @Lysol spray and disinfectant wipes* Share the Handshake Alternatives, please! ",03/02/2020,lysol
"Just saying...if you haven’t already, go to anywhere you can find hand sanitizer, gloves and Lysol wipes and BUY THEM. They are selling out nationwide and the best way to prevent corona virus!!!!",03/02/2020,lysol
"It’s like the world is ending. Each grocery store next to me is sold out of rice, beans, and Lysol",03/02/2020,lysol
"Went to Target to do some shopping. To the left of the entrance there was a complete @Clorox, @MrsMeyersClean &amp; #everspring display with all products. Went to Walgreens to find at the entrance a table of #Clorox &amp; #Lysol spray cleaners/wipes. Hmmm, wonder why? Spring cleaning?",03/02/2020,lysol
With this whole covid virus stuff the Walmart had absolutely ZERO Clorox/Lysol wipes ,03/02/2020,lysol
I believe he has enough Lysol.... @Costco https://www.instagram.com/p/B9N4xdVBkgf/?igshid=1jmm2w9o2y09v,03/02/2020,lysol
Nos llevamos el lysol y el flid,03/02/2020,lysol
"I already have some Lysol wipes coming in from Amazon, right now they have none available for prime. I am hoping the locals have not realized that we have quite a bit of interstate travel in our little town here - enormous rail terminal on the BNSF system is the largest employer.",03/02/2020,lysol
It's been on Lysol cans too. This is a new strain engineered for a specific reason.,03/02/2020,lysol
"There is no lie detected there. Elotes and tacos, alone in my vapor cloud of Lysol.",03/02/2020,lysol
and a special F U to all the greedy assholes in clearwater who are buying up all the water toilet paper and lysol wipes like theyre preparing for a gdamn hurricane thanks alot greedy ass b*tches save some for other folks! ,03/02/2020,lysol
"Lysol was more gone than hand sanitizer, as was water. I didn’t need bread so I didn’t check that aisle.",03/02/2020,lysol
"En #Supermaxi #Megamaxi cuesta cada uno 7 dólares, 3 Lysol x 15 dólares. #coronavirusec #Coronavid19 #Guayaquil #Ecuador #CODVID19 #MSP",03/02/2020,lysol
"Yeah, same. I've got all the water. Maybe I can barter some of that for Lysol later.",03/02/2020,lysol
"Water, bleach, Lysol, canned veggies, dry beans, rice and meat to freeze. Also powdered milk and oatmeal.",03/02/2020,lysol
Gaston thanks for explaining that. It doesn't say that on the Lysol can so I did not know.,03/02/2020,lysol
"At Target, it's like ""Lysol, what's that?""",03/02/2020,lysol
my dad gone come and spray lysol all over me talking bout he putting a shield on me so I don’t spread my virus..... bro this is not corona,03/02/2020,lysol
Im literally going to cover myself in lysol before leaving tomorrow,03/02/2020,lysol
Can Lysol and Clorox products kill the novel coronavirus? The answer is ... complicated ,03/02/2020,lysol
I guess I get why you don’t allow aerosol cans into the stadium but also... Lysol?!? What were they going to do? Spray down their seat?,03/02/2020,lysol
A thing I didn’t do but would recommend is maybe Lysol your room when you arrive? Didn’t even think of doing it until the second to last day so I just didn’t.,03/02/2020,lysol
Lysol has been killing 99.9 % germs and disinfects “Human Coronavirus “ since 1989! How is there no cure?? ,03/02/2020,lysol
"WELL NOW, WHEN YOU READ ON THE BACK OF A CAN OF LYSOL SPRAY, THAT IT KILLS THE HUMAN CORONA VIRUS, YOU HAVE TO ASK YOURSELF, IF IT'S BEEN AROUND THIS LONG ? WHY IS THERE NO VACCINE FOR IT ?",03/02/2020,lysol
#toiletpaper shelf at #newmarket #metro. Lysol wipes gone. I did manage to get Kraft dinner on sale and brown beans. Oh yeah and a quick stop at the wine store. I'm ready. ,03/03/2020,lysol
I have witnessed mf pass soap just to get lysol ,03/03/2020,lysol
"Went to Walgreens to assess the damage. Out of stock things you’d expect: all hand sanitizer, all Lysol wipes, most water, most soap, many granola bars. Out of stock things I’m confused by: gum, hot Cheetos, and 90% of the chocolate.",03/03/2020,lysol
Can you just spray him with Lysol? ,03/03/2020,lysol
"What’s your toilet paper, Lysol, and hand sanitizer/soap supply like? Pretty sure it’s all going to be nonexistent here soon.",03/03/2020,lysol
UGH. there’s a vet tech is the back COUGHING UP A LUNG! I’m going to spray Tux with so much lysol when we get home.. ,03/03/2020,lysol
"WALMART IS EMPTY . Not one can of Lysol, not one mask, not even likkle vitamin",03/03/2020,lysol
Oh boy. I thought it. You said it. She's doing it. Time to make MAGA n-95's! Replace pepper sprays with Lysol sprays! And what about cops? Can you imagine being on duty at when an arrestee declares him/her/it self to be COVID19-positive? ,03/03/2020,lysol
"@KTVU Funny, how Lysol knew about coronavirus before it became an epidemic. #coronavirus #lysolcan",03/03/2020,lysol
¿Quién quiere Lysol? Descuélguense a Sam's Club Periférico en Cuautitlán Izcalli – at Sam's Club,03/03/2020,lysol
"Y'all better Clorox up. Get you some bleach, Lysol and get your immune systems right. And get plastic GLOVES. Wear when you go out. Help is NOT on the way. And Lysol and bleach kills coronavirus. This disease has been around, folks. It is mutating, as viruses do over time. ",03/03/2020,lysol
I went to Albertsons and bought all 3 cans of Lysol that were left (the shelf was empty) and many cans of disinfectant wipes (I left 2 for someone else). Then I bought all the Velveeta Shells and Cheese they had. I am set. ,03/03/2020,lysol
"anybody traveling through trains, airports, or buses for spring break better stay safe & WASHHH your hands. spray lysol on those hotel beds and everything. you can never be too careful.",03/03/2020,lysol
I finally did it. I just panic ordered Lysol wipes and spray. #CoronaOutbreak,03/03/2020,lysol
exactly!! i’ll have my lysol and lysol wipes on DECK,03/03/2020,lysol
Okay!! Lol. My last flight i had Lysol wipes and a mask,03/03/2020,lysol
And it only kills bacteria. Like really people. You need lysol type stuff to kill a virus. Duh.,03/03/2020,lysol
Most popular cosplay at #eccc2020 Captain Lysol and Purell Lad.,03/03/2020,lysol
Lysol bout to get paid,03/03/2020,lysol
The corona virus has been known for decades. If you read the back of a Lysol Disinfectant spray it has been listed for decades to prevent the spread of human corona virus! Use the standard disinfectant procedures. ,03/03/2020,lysol
People are selling it on eBay now and two cans of Lysol in Amazon is $37 ,03/03/2020,lysol
They say they don’t have a cure for the coronavirus however they should have since this has been on the back of the Lysol spray that it kills the coronavirus so they’ve known about it for a long time,03/03/2020,lysol
Using the Cornoavirus to spray lysol at work is awesome I be at work spraying everything ,03/03/2020,lysol
My Lysol spray just exploded ,03/03/2020,lysol
"Everything getting Lysol’d, even yo momma",03/03/2020,lysol
My brother coughed in my car and I sprayed Lysol on him like it’s cologne ,03/03/2020,lysol
Im on my second can of Lysol already! My grandma use to spray is with it when we coughed . She coughed and I said I should spray you like you use to do us.,03/03/2020,lysol
Bruh there’s no hand sanitizer or Lysol wipes in the fcking stores,03/03/2020,lysol
"Replied to @abneilly about this earlier. Slightly worried. Doing my best to build up mine &amp; my kids immune systems. Religiously taking Emergen-C + Immune Support, garlic supplements, washing hands, spraying household rails, doorknobs, surfaces, etc w/ Lysol. That kinda thing.",03/03/2020,lysol
lol yeah no we ain’t going no more @JaymesRobert we are staying at home with lysol spray :) ,03/03/2020,lysol
#handsanitizer is sold out everywhere and so are Lysol &amp; Clorox wipes #coronavirus,03/03/2020,lysol
"I have 10 big containers of Clorox or Lysol Wipes. 10 quarts of shelf stable milk. Powdered milk on the way. Tons of Advil and Robitussen. Lots of @drinkdripdrop dehyration powder. Tons of pasta, ordered rice. I feel ok. Need bleach.",03/03/2020,lysol
I’ve lysoled so much today I used up an entire bottle of lysol.,03/03/2020,lysol
"@ChrisCuomo are we missing something, according to Lysol and what the spray can disinfect the Human Coronavirus is already listed. I also sent this to the doc. As CNN and your show is #1truthfirst for me!!",03/03/2020,lysol
Personally I find Lysol a bit harsh to breath. ,03/03/2020,lysol
i cough ONE TIME in my shirt & my whole lecture looks like they wanna drown me in Lysol,03/03/2020,lysol
Holy you know What Batman. I need to buy Stock in Lysol and Antibiotic Hand Cleaners. Oh what about that Soap My Grandma use to make. Had a smell but I never was sick. Octagon Soap??? ,03/03/2020,lysol
Wash your hands lysol your dice. ,03/03/2020,lysol
Salió mejor su estrategia que el Lysol Toma tu medio punto ,03/03/2020,lysol
Lysol cans maybe they are gonna be armed and ready at all times lol,03/03/2020,lysol
"Hey, #SPNLV peeps. Walmart has travel size lysol spray for 2.40. They're small enough for plane travel. Just FYI! ",03/03/2020,lysol
If you buy a can of Lysol now you can probably sell it to some white woman for 20.00 next week,03/03/2020,lysol
Walmart shelves where Lysol and Clorox wipes are on are EMPTY! They literally raided it,03/03/2020,lysol
Dr. Grable so funny She seen me and said “Hey Miss stokes!” So I went in for a hug and she backed up and said “Oh no! We don’t wanna do that! I don’t know who you’ve been in contact with” All While holding Lysol spray . The corona virus really got folks spooked. – at Florida A&amp;M School of Journalism and Graphic Communication,03/03/2020,lysol
Big ups to the older couple who sat in my row on my flight to Los Angeles who brought a huge thing of Lysol wipes to wipe everything down,03/03/2020,lysol
"Wash your hands, cover your coughs, wipe down surfaces with Lysol &amp; Clorox .. stay home if you have a cold or flu symptoms, keep away from large crowds &amp; airports , get a flu shot. Keep informed about medical information. Don’t panic, ",03/03/2020,lysol
"That's cool. I got plenty of Lysol, bleach and RUBBER GLOVES. You transmit more germs by your hands over breathing in. By all means, get masks but you need to take precautions because of you are like me? You're on your own. Nobody is checking for us; we already knew. ",03/03/2020,lysol
Wipe y’all phone off with a Lysol wipe. And put down the Coronas. We drink modelo until further notice ,03/03/2020,lysol
2 cases in NYC now..better get one of them crop dusters and fill it with lysol do a drive by..facts.. ,03/03/2020,lysol
You only need so much Lysol. Calm down. ,03/03/2020,lysol
Don't forget Lysol and Clorox wipes. As a cat guy I keep a hefty stock of those.,03/03/2020,lysol
"Lysol is my best friend, jail or not #60daysin",03/03/2020,lysol
El del Uber me enseñó su Lysol y dice que esta bien preparado ,03/03/2020,lysol
At this point I'm spraying Lysol all over me idgaf,03/03/2020,lysol
Overheard as she noticed that I saw her pass it between two people without cleaning it. “I cleanit it with lysol...” “today.” Guess that meant this morning.,03/03/2020,lysol
“I cleaned it with lysol” she says. As the screen is covered in finger prints. Was she trained in infectious disease sanitization? Is there evidence of efficacy and treatment time data for porous surfaces?,03/03/2020,lysol
Use gloves and spray some Lysol lol ,03/03/2020,lysol
Would it be too extra of me to bring Lysol wipes to class and wipe my desk before I use it? Asking for a friend. ,03/03/2020,lysol
"We had a nun in Catechism class that took out the tan can of Lysol and walked a circle around the class, spraying the entire time. she.was.a.delight",03/03/2020,lysol
Spray Lysol in their mouth next time. ,03/03/2020,lysol
Anoche me llegó mi primer pedido de Shein y ahí me ven echando Lysol por todos lados,03/03/2020,lysol
Douse your account in Lysol...,03/03/2020,lysol
"Man fuck the coronavirus, catch me sipping some Coronas after work, tell that hoe pull up I got some damn Lysol for that ass!!! ",03/03/2020,lysol
i hate that people (especially people in laredo) complain that none of our stores have lysol wipes/sprays/sanitizers. like it’s not our fault you only choose to bulk buy disinfectants when there’s possibly a pandemic virus ,03/03/2020,lysol
Estoy respirando puro Lysol ya me arden mis narinas!,03/03/2020,lysol
Lysol helps kill a regular coronavirus but DOES NOT KILL COVID 19.,03/03/2020,lysol
Hand sanitizer and Lysol are gone at Safeway but booze is not – at Safeway,03/03/2020,lysol
Just seen a guy at Walmart with a cart full of Lysol prob in total like 40+ cans,03/03/2020,lysol
Los gringos weones que andan comprando todo el Lysol y agua como si se viniera el Apocalipsis son los mismos que van a pasar spring break en un crucero ,03/03/2020,lysol
There are no fingernail clippers at my desk....everything is locked up. So someone brought some with them from home. I used almost an entire can of Lysol spray. I’m surprised the keyboard still works. ,03/03/2020,lysol
"I definitely feel more insane, and never want to leave my house. On the subject, has anyone ever considered making a ‘disinfecting bomb?’ Like a bug bomb, but with Lysol. And if something like that already exists, can someone point me in the right direction? ",03/03/2020,lysol
#lysol ,03/03/2020,lysol
lysol wipes are being handed out left and right,03/03/2020,lysol
I can’t find face mask or on to go Lysol nowhere wtf they sold out everywhere.,03/03/2020,lysol
Why does it say on lysol bottles from 2018 that it kills Corona virus if this hasn't been present all along? This is another strain of flu virus not a pandemic! The Democrat party is the pandemic!,03/03/2020,lysol
"Ya se acabaron los cubre bocas, el gel antibacterial, los guantes, el Lysol y todas esas mamadas, de eso se trata el coronavirus, de que consumas a las farmacéuticas, son la misma bola de weyes que se acabaron la gasolina, se creen todos los rumores.",03/03/2020,lysol
Imma start walking around with a lysol can,03/03/2020,lysol
"Hey, @SpiritAirlines , I got a question. I fly out with y'all tomorrow from Austin. How many containers of the travel size lysol spray am I able to bring with me? #SPNFamily #SPNLV thanks!",03/03/2020,lysol
Ah yes. Let’s declare “war” on a virus that has affected 0.000098% of your population. Now would be the time to test what that 99.9% of Lysol do ,03/03/2020,lysol
"The mandatory Lysol wipes on the cart handle is a delightful bit of sanitation theatre. I pushed the cart in from outside, countless hands touch everything inside the warehouse. But lo, the 3x wipes per cart will save us.",03/03/2020,lysol
Have you ever read the labels on the Lysol can? The coronavirus has always existed but in different strains. #interesting,03/03/2020,lysol
"Sink filled with toys soaking in soapy hot water, beds stripped, dishwasher and washing machine running, smell of Clorox and Lysol in the air. And I’m covered in sweat and bath water (don’t ask). Today’s awesome!",03/03/2020,lysol
"Lol the elbow tap, EmergenC gummies, hand sanitizer, and lysol spraying the cash box is my DragonCon Survival strategy - I also take DoTerra On Guard Beadlets for an immunity boost. Strategies by my dear friend DC roomie @LaHockey11 after years of going and avoiding The Crud.",03/03/2020,lysol
I get on bus and use sanitizer I keep in my purse. I cover my mouth with my neck scarf. So many people cough n sneeze without covering their mouth. I wonder if I now need to carry a spray can of Lysol??,03/03/2020,lysol
"Just a reminder . Take some Lysol wipes to work , wipe your area , mouse , keyboard , phone &amp; door handles off ! ",03/03/2020,lysol
"Costco in Lexington, KY is out of Clorox Wipes, but has lots of other cleaning supplies, including bleach and Lysol spray cans, as well as TP. They are limiting water to 5 cases pp because they ran out yesterday. #coronavirus",03/03/2020,lysol
That’s crazy it’s on the Lysol bottle smh ,03/03/2020,lysol
Overheard at the Y: “Burning sage is better than Lysol!” ,03/03/2020,lysol
"Straight up: If a someone is a carrier, it is HIGHLY LIKELY everyone will be exposed even if no one touches anyone. People will still talk & sneeze & cough...The virus will land on surfaces people come into contact with. Don’t touch your face & wash your hands. Lysol everything.",03/03/2020,lysol
It would also help to invest in a $2 can of Lysol.,03/03/2020,lysol
"The hand sanitizer shelf is bare. You round the corner to find one lonely broken canister of Lysol wipes with it's precious liquid leaking, running down the shelf ending in a slow drip drip drip on the linoleum floor. A soccer mom wails in the distance. Late for yoga, again.",03/03/2020,lysol
At SFO with @ElizabethOwuor9 and my makeshift Lysol wipes! #AWP20 here we come!,03/03/2020,lysol
20 somethings are gonna swap the JD for Lysol because it says it kills human CoronaVirus on the label,03/03/2020,lysol
I couldn’t buy any travel Lysol so I unraveled a big container and put it in ziplock bags and I’m not sorry about being this person #AWP2020,03/03/2020,lysol
"Pass holders assume the risk. Celeb changes their shirt and washes up after. Autograph tables should be at least 5ft wide (which sucks, but is a precaution that might ACTUALLY work). Lysol everything. If you’re legit worried, have legit solutions.",03/03/2020,lysol
Lysol was sold out in WALMART i was stressed.,03/03/2020,lysol
Subway heavy with the smell of Clorox and Lysol,03/03/2020,lysol
Wash your hands. Use a good alcohol-based antimicrobial hand sanitizer between access to a sink & soap. Buy some Lysol for frequently touched handles and rails. Avoid touching your face. Don’t be a close talker. Do these things all the time - Not just when a virus makes the news,03/03/2020,lysol
"@DisneyParks are amazing! You will have a great time! Just be very cautious. Before you get settled in your hotel room, spray your room down really good with Lysol. U have to keep living your life. Take great care of yourself &amp; enjoy ur time away! ",03/03/2020,lysol
"Lysol, Clorox and a host of other household disinfectants widely tout their ability to kill 99.9% of bacteria and viruses. Would it work for the new coronavirus that's spreading around the globe? The answer, it turns out, is complicated. ",03/03/2020,lysol
"As long as it contains 60%+ alcohol. Also want to make sure it is anti-MICROBIAL, not antibacterial...It’s a virus, not a bacteria. Lysol the crap out of everything and everyone and move on.",03/03/2020,lysol
Lysol.,03/03/2020,lysol
Stock up on Lysol,03/03/2020,lysol
"My daddy stocked me up on vitamin c pills, his fiancée stocked me up on Lysol wipes and gloves for the airport lol they don’t want me sick at all ",03/03/2020,lysol
