Text,Date,search_term
that shit is childish asf.... this lockdown showing how corny &amp; lame mfs is ,04/01/2020,lockdown
"Being on lockdown is boring, let us pick you up... @SBCCFootball Presents: “VAQ Lockdown” Tune in for daily video content: VAQ of the Past, Mini Clinics, Nutrition, Training, &amp; our Weekly VAQ Challenge every Friday. Winner gets a repost, an edit, &amp; ETERNAL VAQ GLORY! #SaddleUp",04/01/2020,lockdown
So according to my dad this lockdown is gonna produce crackheads and babies,04/01/2020,lockdown
"We're using this #lockdown, as a chance to get LOCKED IN! How are our #Initiates being creative, during these times of unexpected solitude? Tell us below! || #johnking #serpentsmetal #writing #metal #musicheals #essentialworker #bts #behindthescenes #lockdown2020 #drums",04/01/2020,lockdown
Arizona don’t look like it’s on lockdown ,04/01/2020,lockdown
"Wish me luck, grocery shopping for Dad who’s on lockdown. Since my daughter is a hospital nurse full of COVID-19 patients, &amp; I’ve been helping her watch my grands, can’t be around Dad . Just dropping the food off at the door, blowing a kiss, &amp; gone. #LockdownForLove #COVID19",04/01/2020,lockdown
I MISS BASEBALL!!! ENOUGH SAID THE BEAST johnnycueto47 • • • #throwback #wednesday #wednesdayvibes #mlb #sanfrancisco #sanfranciscogiants #sfgiants #baseball #baseballlife #lockdown #corona #lifeisgood… https://www.instagram.com/p/B-c6IcUpMm6/?igshid=w8w8kjnq1pwq,04/01/2020,lockdown
"At home with a napping baby during the pandemic lockdown; feels a lot like ""A Quiet Place"" #Covid_19 #aquietplace",04/01/2020,lockdown
Pence is great in his difference to Trump and himself. Is like day and night. But Pence still not rising to the level of leadership we need. He is doing to little too late. Two things are required. Supplies to combat the pandemia and national lockdown. We failing in both fronts.,04/01/2020,lockdown
This Lockdown shit got me bored and just doing stuff NoCap,04/01/2020,lockdown
Right? They keep hollering at our Mayor and it’s our County officials in charge of the beach and not our Mayor! People need to take a Civics 101 class while they’re on lockdown! ,04/01/2020,lockdown
"Florida finally shuttered non-essential businesses two months into the pandemic. Can someone please explain to red states that giving coronavirus plenty of time to infect people before the inevitable lockdown makes it more economically painful in the end, not less?",04/01/2020,lockdown
"Virtual Pub Set up during Lockdown Attracts 14,500 Customers Globally ",04/01/2020,lockdown
"Pneumonia outbreak, no person to person spread, those were all lies and you keep continuing it! This started Nov/Dec timeframe and you wouldn't have known anything, as the authoritarian regime put everything on lockdown and suppressed all the information to the outside world!",04/01/2020,lockdown
"Welp, MS gone be on lockdown. Needa go buy some books to read while this shut down is going on",04/01/2020,lockdown
I said this. People think we are week because of all the news flooding TV and Social media. They see us as Vulnerable. Please be ready for an attack. Our military are sick. Our country is on almost lockdown. Be well,04/01/2020,lockdown
Stop Republican propaganda. Deflecting responsibility. What about China? What about greatness of American people? Deflecting. One thing matters right now. All supplies we need. Where are they? National lockdown now. We will deal with China later. We give medals later. Rise up,04/01/2020,lockdown
"This is awful, I’m in Upstate New York and many of us feel there is another agenda, I pray this doesn’t get worse with more Government over reach, this is going to create many problems in this country and I pray it isn’t violent. King Andrew has us in lockdown",04/01/2020,lockdown
"Is it a possibility that we will go into a lockdown that is actually policed like Italy is doing right now? Also, when is our estimated peak in cases supposed to occur?",04/01/2020,lockdown
"He didn’t have to call full lockdown. He could have spent his time not at the golf course or rallies, and instead started to get the process in place to aggressively test. And order PPE. He did ZERO",04/01/2020,lockdown
A couple hundred thousand very angry people will confront everyone in the @gop leadership and @realDonaldTrump after this lockdown is over. ,04/01/2020,lockdown
I been saying this every day since lockdown ,04/01/2020,lockdown
Few days of hard work #lockdown #lego #legotechnic #legoporche #innerchild #lonesurvivor #dream #yolo #livethewayyoulove #beardo @Earth https://www.instagram.com/p/B-c4wFyBo5k/?igshid=1wsoseaciiyjg,04/01/2020,lockdown
Our family is extremely grateful for all the hardworking #nursinghome staff who are keeping their patients safe across the country. The staff at Knollwood has been setting up FaceTime sessions so our family can see my stepmom during the lockdown. Thank you ,04/01/2020,lockdown
Our response team is making packed lunch for the security guards who are over worked patrolling the streets of #Ladakh to make sure everyone #StaySafe at home and follows the strict lockdown in place during #covid19 #COVID19Pandemic #StayAtHome #coronavirus #IndiaFightsCorona,04/01/2020,lockdown
Lockdown you say? Country boy can survive! ,04/01/2020,lockdown
I went mini golfing and got a tattoo and then the world went on lockdown ,04/01/2020,lockdown
When you will lockdown all without a planning. Is there any data of community spread in Pakistan?? How many patients ? Is there Thousands sicks in hospitals ? how many need food and turning into beggars .. they are in millions..,04/01/2020,lockdown
@MeghanMcCain They are going to killing us all. Lock him up and get him the fuck out of the way. The USA needs to be on total f****** lockdown now we are going to lose a million people because of him.,04/01/2020,lockdown
This 24 hour lockdown gern til at least June. Goodnight Bahamas.,04/01/2020,lockdown
"MN Gov. Walz stated that early next week, he'll decide to extend our lockdown, or not. #lockdowncontinuation",04/01/2020,lockdown
" Hey guys ... I hope you are all well!⁣ ⁣ Lockdown times, at home 24/7, video game and cell phone overdose and, often, lack of creativity and patience.⁣ Thinking about collaborating with Dads and Moms, in addition… https://www.instagram.com/p/B-c2vPtpEzV/?igshid=1q2kcc8t516xg",04/01/2020,lockdown
I pray for all those who are on lockdown w/ an abuser.The world may see this time as timeoff but for you it is prison bc you have no where to run. Like in the book of Esther let the wicked be rooted out of your life permanently by all means necessary. In Jesus name #AKingsPrayer,04/01/2020,lockdown
@JFeRg52 - is this close to you? I believe where my daughter lives is currently on a lockdown because of this. ,04/01/2020,lockdown
"Absolutely Not! Been 3 weeks on lockdown and still not enough supplies. Why is it we can’t run out of Toilet Paper but we’ve run out of medical supplies. No accountability is the problem. Testing too slow! Results even slower! We needs masks, swabs, gowns, more masks. YESTERDAY",04/01/2020,lockdown
NYC LOCKDOWN SHOULD HAVE HAPPEN THREE WEEKS AGO No nationwide shutdown needed,04/01/2020,lockdown
"Catch @TylerEnnis and I on IGTV tonight at 7pm with @LeoRautins going to talk @Cuse_MBB and NBA as well as the rise of Canadian Basketball, some Raptors and NBA talk and how everyone’s doing g during lockdown - @tony_macshow on IG 7:00pm",04/01/2020,lockdown
@NYCMayor @NYGovCuomo please please DONT wait to the president desicion and have NY on lockdown is the only way to contain this ppl is not listening like they don’t care have a mandatory curfew and have an f**** lockdown already #coronavirussucks #CoronavirusNewYork,04/01/2020,lockdown
"They say: 1. Kashmir is under lockdown 2. We broke a th for showing Aarti scene 3. Pashtuns are enough for Indian army 4. India is committing human rights violations in Kashmir We say: 1. But, but..donate to their charity. 2. We hit a 6 whole batting off their bowling. ",04/01/2020,lockdown
#StayHome #منع_التجول #poopchallenge #عامل_شاورما_مصاب_بكورونا #امر_ملكي #CoronavirusNewYork #coronavirus #ManlyQuarantineSurvivalTips #lockdown #COVIDー19 The day coronavirus is over #nyc #WorldNews #love #السعودية_كورونا,04/01/2020,lockdown
"60 million sea turtle eggs are being laid this year. Empty freeways, monkeys fighting in the streets, they should have an world wide annual lockdown",04/01/2020,lockdown
With the Florida lockdown going into effect at midnight is AEW pretaping upcoming shows #ImWithAEW,04/01/2020,lockdown
They’ll be a time I’ll need to drastically reduce my mat time. But martial arts really should be a life long journey. Lockdown feels like great time to explore Tai Chi. Tai Chi FREE LESSON || 20 Min Tai Chi Routine || Daily Taiji Practice https://youtu.be/i0j5dSjme-Y via @YouTube,04/01/2020,lockdown
Which will likely spike the most due to the nyc lockdown?,04/01/2020,lockdown
"Idk what caused this but now I have little to no patience when it comes to everything and this was before this lockdown, my cousin says it’s anxiety but nah I just don’t want to put up with stupid or annoying",04/01/2020,lockdown
"Patiently waiting... • Photo: wadleywadley • • • #isolation #coronavirus #lockdown #imready #insidemymelroseapt @mrturk #mrturksuitsyou @Los Angeles, California https://www.instagram.com/p/B-c25HNgQto/?igshid=wdb2dxqxmo4o",04/01/2020,lockdown
" Hey guys ... I hope you are all well!⁣ ⁣ Lockdown times, at home 24/7, video game and cell phone overdose and, often, lack of creativity and patience.⁣ Thinking about collaborating with Dads and Moms, in addition… https://www.instagram.com/p/B-c2vPtpEzV/?igshid=159d84z1qeecx",04/01/2020,lockdown
You know whom I’ve missed the most since this lockdown? My chiropractor!,04/01/2020,lockdown
"okay Cleveland what are we gonna do to show the world our lockdown, shoot our guns and smoke blunts from a respective distance from each other or what",04/01/2020,lockdown
Me trying to figure out how y’all are sharing your senior pictures since the campus has been on lockdown for two weeks ,04/01/2020,lockdown
Bitches who only came to me once think they good for an appointment during the lockdown. ANHT!!! ANHT!! You don’t qualify either lil baby!! ,04/01/2020,lockdown
Hi how are you this lockdown day 20 has got me going crazy bored,04/01/2020,lockdown
since we on lockdown... i say we have a group ft and smoke for 4/20 togetha,04/01/2020,lockdown
this lockdown is bringing out my bad habits and we ain’t fucking with it,04/01/2020,lockdown
Some of y’all couldn’t stay home for a couple of days now it’s a 3 month lockdown ,04/01/2020,lockdown
6ix9ine getting released. Florida on lockdown. @TimothyDeLaG using his real name. times getting crazy out here,04/01/2020,lockdown
I don’t think he’s on social but I’ll try to remember. We’re all in lockdown for who knows how long. But this inspires me to get X-Wing installed and mapped to my controller!,04/01/2020,lockdown
Quarantine c: 15 april ko unlimited hug milega. Lockdown c : naaaahi ,04/01/2020,lockdown
The Guardian: 'Start a daily routine – and make the weekends different': the isolation experts' guide to lockdown living. https://www.theguardian.com/lifeandstyle/2020/apr/01/start-a-daily-routine-and-make-the-weekends-different-the-isolation-experts-guide-to-lockdown-living-coronavirus via @GoogleNews,04/01/2020,lockdown
"When all of this is over, what’s the first thing you’re gonna do? I can’t wait to go back home! #staysafe #cavabienaller #canada #montreal #mtl #mtlmoments #photography #photographer #SocialDistanacing #SocialDistancingNow #WednesdayMotivation #helloapril #lockdown #quebec",04/01/2020,lockdown
This lockdown had got me talking to my shadow more every day ,04/01/2020,lockdown
"He mentioned that this could last until July, not the lockdown necessarily but the idea that there will still be cases. Also, they don't have enough data yet to see if social distancing will impede the predicted apex.",04/01/2020,lockdown
Florida Governor Orders Statewide Lockdown ,04/01/2020,lockdown
Bruhhhhhhhhh how can anyone participate April Fool’s Day if we all Quarantined and self distancing on lockdown at our home,04/01/2020,lockdown
The Guardian: 'Start a daily routine – and make the weekends different': the isolation experts' guide to lockdown living. https://www.theguardian.com/lifeandstyle/2020/apr/01/start-a-daily-routine-and-make-the-weekends-different-the-isolation-experts-guide-to-lockdown-living-coronavirus via @GoogleNews,04/01/2020,lockdown
"Well, you’re free to say what you like. If he is failing in handling covid19, call him out, simple. That doesn’t negate efforts in other areas I’ve read his tweets & I feel he is taking things rather slow. My advice is: I think a lockdown is necessary then followed by assessment",04/01/2020,lockdown
WDFW closed all fishing during Inslee’s lockdown.,04/01/2020,lockdown
everyone acting up during lockdown ,04/01/2020,lockdown
"Day 323 Of Punk Challenge (1932 + 1933) Another day of the lockdown and another of step areobics, great Guided By Voices cover on the Grabass Charlestons record #GrabassCharlestons #GetBent #punk #vinyl #record",04/01/2020,lockdown
I could really use the help friend. This lockdown has hit the family hard. ,04/01/2020,lockdown
I just wanna know...are niggas still hoopin’ durin this “lockdown” ,04/01/2020,lockdown
"Remember when I quit my well-paying job in January because it was ""time for me to do something new""? I suppose pandemic lockdown childcare is ""something new"" but this isn't quite what I had in mind; I should've been more specific.",04/01/2020,lockdown
"with the world on lockdown because of #COVID19 I’m currently waiting for @aplusk to come forward and say “Hello world, my names Ashton Kutcher and you’ve just been Punk’d”. and with that normalcy returns to the world ",04/01/2020,lockdown
That’s beautiful we need that around here a lot of fun while being on lockdown I love when people is happy n having fun no matter what situation is way to go y’all keep it up stay safe,04/01/2020,lockdown
The order has been given.... #Florida #COVIDー19 #coronavirus #COVID19 #Quarantine #lockdown #30days #30DaysToSaveAmerica #StayAtHomeOrder #StaySafe,04/01/2020,lockdown
The Florida Governor: the guy is damned if he doesn’t and damned if he finally does 3 weeks late after all available medical science indicated that a lockdown would save thousands of lives.,04/01/2020,lockdown
Coronavirus Lockdown Quarantine https://www.gofundme.com/f/covid-19-quarantine-help?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=m_pd+share-sheet,04/01/2020,lockdown
"$laureenhenao , please i have 2 kids florida is going on lockdown .",04/01/2020,lockdown
"#waybackwednesday from earlier this month. My final gig before the lockdown, but what a way to go out: a band of veritable killers under the direction of the OG @michaelmanson paying tribute to the GOAT #georgeduke.… https://www.instagram.com/p/B-czet3BhjH/?igshid=1rjj1jfhopgkk",04/01/2020,lockdown
"If a complete lockdown will result in people who follow the rules anyways, getting back to their normal lives as soon as possible ..then so be it #LockdownNow",04/01/2020,lockdown
You should have enough to survive this lockdown,04/01/2020,lockdown
"Some more lockdown bars for y’all. I’m not going to lie man, ya boy had been stupid creative during this quarantine. I have more shit to come if y’all rock with this . • • • • • #rapper #music #livemusic… https://www.instagram.com/p/B-czW9-HLA_/?igshid=av25lqgfo3hl",04/01/2020,lockdown
6ix9ine lowkey snitched in China and got the world put on lockdown,04/01/2020,lockdown
 Just a little activity to do during this lockdown: WASH YOUR MAKEUP BRUSHES ,04/01/2020,lockdown
Isaac Newton worked toward theories of gravity and optics while stuck at home during the plague. The coronavirus lockdown might be a fruitful time for other introverts and actors ,04/01/2020,lockdown
And just like that my whole state is on lockdown #COVID19,04/01/2020,lockdown
Shut the fuck up and put a fucking lockdown. Do you not see the amount of people outside? You seem to do a lot of talking on here but very lil action. ,04/01/2020,lockdown
YES ! im waiting for the state of georgia to go on lockdown cause my job refuses to close ,04/01/2020,lockdown
"#QuarantineBae part 2 . . Doing more digital practice during the course of this lockdown to preserve some of my art supplies. This piece came out a lil softer than the previous one, however I still like the way it… https://www.instagram.com/p/B-czkFLD28A/?igshid=lrolh0md9rln",04/01/2020,lockdown
#COVID19 #WednesdayWisdom #WednesdayMotivation #lockdown ,04/01/2020,lockdown
Out making plays on lockdown,04/01/2020,lockdown
"I need #Hulu to drop all #LittleFiresEverywhere episodes NOW, since we’re on lockdown!!! C’Mon!!",04/01/2020,lockdown
#TooLittleTooLate Fla gov issues lockdown order. FINALLY. ,04/01/2020,lockdown
I was just informed we will b going on a nationwide lockdown for two weeks real soon by my aunt who works for the government soooo yeah. A COMPLETE shutdown. Nun open at all.,04/01/2020,lockdown
"Calmly and steadily navigating through the CoronaVirus lockdown! https://ferllera.blogspot.com @Mexico City, Mexico https://www.instagram.com/p/B-czSqgJ1c5/?igshid=186pgil5kvw6b",04/01/2020,lockdown
" Hey guys ... I hope you are all well!⁣ ⁣ Lockdown times, at home 24/7, video game and cell phone overdose and, often, lack of creativity and patience.⁣ Thinking about collaborating with Dads and Moms, in addition… https://www.instagram.com/p/B-czOZBpzzr/?igshid=jw61ll20gjhm",04/01/2020,lockdown
"Not on lockdown, but essential businesses only as of 5 pm today.",04/01/2020,lockdown
Tonight should be epic I just can’t wait #quarantine #stayhome #staycoronafree #staycoronavirusfreefolks #dmv #coronavírus #lockdown #besafe @Maryland https://www.instagram.com/p/B-czNxLjheT/?igshid=gl6vif5f7mxo,04/01/2020,lockdown
"One of the last places that I ate before lockdown. I shared a great meal with great company, @JeromyOKC and @codylusnia. So, so good.",04/01/2020,lockdown
Whelp. Florida is going into lockdown. #COVID19,04/01/2020,lockdown
"Lockdown, Day 19: This is a thing that’s happening now. ",04/01/2020,lockdown
YESSIRR!!! @ImMarcusGarrett #lockdown #agentzero #kubball,04/01/2020,lockdown
"So cute is this muppet photo. I hope you are all well during this quarantine lockdown we are all living. This humor was well invited as we need some humor especially during these strange ways of life. Be safe to all of you, and stay at home. ",04/01/2020,lockdown
Air Max 90’s going on sale on Dick’s website and I can’t even pounce because we about to be on lockdown.,04/01/2020,lockdown
That's the ONLY thing about being on lockdown! – at Lake O' The Pines,04/01/2020,lockdown
"This lockdown is making me crazy, but I have to stay home for my daughter.",04/01/2020,lockdown
I’m ready to see how these gym bodies going to be looking since the lockdown. It’s okay to have dad body. ,04/01/2020,lockdown
Where are they going? All hotels here closed. Most flights cancelled and now we are in a lockdown now because of the growth of the virus here.,04/01/2020,lockdown
"At first I thought it might be April fools joke, or that the Corona lockdown started make me hallucinate, but I’m pretty sure it might actually be real. At least I’m hoping so. Lol",04/01/2020,lockdown
#lockdown #skydiving,04/01/2020,lockdown
"Yall aggravating with this virus. I understand the anxiety & fear, but absolutely nobody is forced to stay home unless there is a state lockdown. It’s the same ones saying “stay home”, that I’m seeing when I clock on for work.",04/01/2020,lockdown
Florida going on lockdown soon and I might not be able to go back to NYC. I’m not complaining tho,04/01/2020,lockdown
Virtual meetings are fun - had an online conversation today with the talking beard! Otherwise knows as @LumberJake5150 #lockdown #coronavirus check it out @Paul_OnAir @AndrewCDowns @Sean23Roberts @EmerySonger ,04/01/2020,lockdown
"lockdown just did me dirty and I got a 0 on my exam, LOVE this new online class crap",04/01/2020,lockdown
O Governador da Flórida finalmente decretou o lockdown. ,04/01/2020,lockdown
"I bet Gibbo, Ricey and the rest of the Old Times lads know how long the lockdown is gonna last. Where are our kings when we need them ",04/01/2020,lockdown
Our 1st MakeYourFilm Online special is next Monday 6pm We have an Incredible Hollywood line-up to guide you through writing &amp; development to get ready for when lockdown ends. Now more than every we need to support… https://www.instagram.com/p/B-cxznApJDW/?igshid=1l7sfea16fhp3,04/01/2020,lockdown
First of all this image is outdated...find a new one. Second...lockdown has done NOTHING. They aren't enforcing it and people dont give a shit.,04/01/2020,lockdown
We should’ve been on a damn lockdown ,04/01/2020,lockdown
REPORT: One country reports huge spike in divorces amid coronavirus lockdown ,04/01/2020,lockdown
"All this hoopla about ""driving while black,"" and I can't even get pulled over for a ""howdy do"" when my city goes on lockdown. Ain't that some shit? ",04/01/2020,lockdown
They bouta put us on lockdown lockdown ,04/01/2020,lockdown
@arcata_22 doesn't #FOOL around! #aprilfoolsday #lockdown #defense #notinmyhouse #phlphoenix,04/01/2020,lockdown
"Lockdown puppers. They just kinda follow me room to room and crash. My little old angels. @Denver, Colorado https://www.instagram.com/p/B-cxTjFp1yr/?igshid=1fzzb0ono45ak",04/01/2020,lockdown
"i was playing cards w/ my fam & my bf was watching netflix while we were on FT & my mom goes “he’s watching a movie why do u need to facetime” like mom, i can’t be w/ him physically bc of this lockdown, lemme be with him virtually ",04/01/2020,lockdown
Florida’s governor JUST TODAY ordered the entire state to lockdown for the next 30 days... we are so behind and it shows in the amount of cases. Stay the FUCK home. Virginia is locked-down till JUNE. And Florida is the LAST major effected state to take action. ,04/01/2020,lockdown
O prefeito de Toronto falou que o lockdown vai durar mais 12 semanas.... gente isso é quase até meu aniversário,04/01/2020,lockdown
Turns out Florida had to be sued to actually go into lockdown. ,04/01/2020,lockdown
"In Taiwan - no quarantine, no lockdown: all schools are open ( after only 2 weeks of closure ) and life continues. They were properly prepared and on time to take measures. the video (@JustinTrudeau @CanadianPM @francoislegault",04/01/2020,lockdown
oh we about to be on LOCKDOWN lockdown,04/01/2020,lockdown
"Viruses have been around for millions of years, once the figure out how it is spread, and how to treat it life can get back to normal. And you assume there will be stores open, most businesses will go bankrupt. That is why a total lockdown won’t work.",04/01/2020,lockdown
Through Interviews and sources from the past 24 hours the thing I’ve seen is that the CDC Guidelines that just got reestablished ARE the national lockdown order. Which honestly is a roundabout way of saying “we can only tell you to do this but states have to enforce.”,04/01/2020,lockdown
"Also..the virus is never going away..so how long are we going to be on lockdown, i hate it here",04/01/2020,lockdown
@WellsFargo you should eliminate out bound domestic wire fees during the lockdown since many of the places we usually pay by check have closed and we can only get money to them by wire.,04/01/2020,lockdown
"""If you can't keep a virus out of a prison where you have 100% lockdown capacity, what good does it do to out people in houses where you don't? And isn't it obvious that the worse place you can be is in an enclosed recirculated air location?"" -@DrOakley1689 #COVID19",04/01/2020,lockdown
"Since we're closed for the COVID-19 lockdown, the @dnalounge webcast is now streaming the massive @dnapizza collection of music videos. Enjoy! https://www.dnalounge.com/webcast/",04/01/2020,lockdown
April is canceled. Where's Lightfoot? Happy April Fool's Day. @ChicagosMayor @LightfootForChi #ShelterInPlace #lockdown #Illinois @Chicago #AprilisCanceled #StayHomeSaveLives #WheresLightfoot @whereslightfoot #coronavirus #COVID19 #AprilFoolsDay #StayAtHome #Chicago #Memes,04/01/2020,lockdown
Florida finally got a brain doing 30 day lockdown! It’s not shelter in place that’s for active gun threat,04/01/2020,lockdown
Every state should be on lockdown NOW! Or states need to close their borders to one another. #DoYourJob @realDonaldTrump @SpeakerPelosi @MassGovernor,04/01/2020,lockdown
Getting lots of birthday month coupon emails from places I won’t get to go to because we’re on lockdown for the entire month lol,04/01/2020,lockdown
Social distancing works ... if not a total lockdown... it’s better than the alternative ,04/01/2020,lockdown
Settle down baltimore is gonna be an oasis once this lockdown over,04/01/2020,lockdown
for this who may be in need in sonoma county during this coronavirus lockdown: ,04/01/2020,lockdown
"Please lockdown NY to stop the deaths . South Corea, China did this and virus spread dramatically decreased!",04/01/2020,lockdown
"Looks like my community has declared a State of Emergency. With the losses within two days and lockdown, it has been a lot for those affected. A grandson almost never got to see his gma for one last time today before serving home in a casket due to safety #COVIDー19",04/01/2020,lockdown
Today I put on jeans for the first time in weeks. They fit better than before we went on lockdown. ,04/01/2020,lockdown
"nope, this will just make them act up even more lol always gotta be the cool rebels! but hopefully all the other counties that weren’t on lockdown will have a majority of people taking it seriously and that’ll help. anything is better than nothing",04/01/2020,lockdown
I agree. I feel like if we were on full lockdown.. this could be over with in a month.,04/01/2020,lockdown
Let this be the one and only extension to this lockdown. Being an essential worker means I can’t be around my loved ones during this time because that’s putting them at risk. Help me and Stay home please. We all just want this to be over. Do your part ,04/01/2020,lockdown
Dis lockdown shit I was pose to ride jetskis dis weekend ,04/01/2020,lockdown
"@robinlordtaylor I’ve been binging @Gotham on @netflix during the lockdown, I got interrupted midway through the first run on @FOXTV You were ROBBED of an @TelevisionAcad award #FanForLife",04/01/2020,lockdown
During our two-week lockdown (ends tonight) I set up a white board for the family to write down grocery needs. We had everything delivered. Here’s (mostly) my kids’ sense of necessities (Listerine was mine.) ,04/01/2020,lockdown
"Open now till 6p Foggier Lockdown (new) DDH DIPA, 400+ cases Chose this Isaland DDH DIPA, 10 casss Bboy Apostle DDH IPA, 30 cases Images of Rapture Dark Lager, 50 cases Incognito Ghetto Eagle, barrel-aged farmhouse grisette bottles",04/01/2020,lockdown
