Text,Date,search_term
I have the perfect coctail for you Trump supporters1 part lysol 1 part pine cleaner 2 parts Mr. Clean 2 parts bleach shake it up in a beer glass spray the glass heavily with easy off dip edges with cascade pour it in glass and down it wash down with draino,05/01/2020,lysol
Panic buyers are the worst. And honestly so are suppliers. 2 months in and we can’t get Lysol wipes? That’s obnoxious.,05/01/2020,lysol
Still ain’t got no Lysol or Clorox spray ,05/01/2020,lysol
"Better still, a Lysol libation, a Clorox consommé and a Tide Pod for dessert.",05/01/2020,lysol
"Had a full-on conversation with one of the stray cats outside. I wanted to show her the Lysol spray I found at the store, because I had no one else to brag to. ",05/01/2020,lysol
"Injecting lungs with Lysol will kill but an investment in healthcare &amp; healthcare professionals will save. My first quarantine birthday, I thought I was prepared it, but the reality struck harder! Thankful for another day on earth @bobhoffmd 12",05/01/2020,lysol
Agree ...... he is wondering why Bidens beating him in a lot of states going to sue his campaign manager! I find that so hilarious he’s so dumb!Well keep giving medical advise #president Lysol,05/01/2020,lysol
"#lysol #quarantine #cake #Vanilla #edibles #print #sugarsheet #quarantinecakes #silverspoonus @Coral Gables, Florida https://www.instagram.com/p/B_oDjsngl3J/?igshid=111fk30uf3of3",05/01/2020,lysol
Omg yes just that twilight zone he’s living in a alternate universe president lysol,05/01/2020,lysol
"Sadly it’s worked for 3.5 years. Let’s face it. The man is making people drink @Lysol for gods sake... this will never change. So I guess it is true, he could go onto 5th Avenue, shoot someone, his cultists would still follow him.",05/01/2020,lysol
Alcohol bleach lysol n any like things will kill .. Use caution how you use these for those whom weren't taught to use n apply thinking n thought process.. Chemicals kill in any way shape form fashion such as smoking drinking drugging sexing partying most of all NOT THINKING ,05/01/2020,lysol
how did he get a bump? was it his lysol or his sunlight comments that provided the boost,05/01/2020,lysol
IK my throat not acting up rn like I won’t go n drink some lysol,05/01/2020,lysol
Necesito Lysol o Clorox y no encuentro en ningún lado. AYUDAAAAA.,05/01/2020,lysol
I’m supposed to be shopping for Hawaii right now. Instead I’m looking for Lysol.,05/01/2020,lysol
Me spraying the air now with a bug spray/Lysol combo! ,05/02/2020,lysol
Fvck ingesting Lysol. I am with you! ,05/02/2020,lysol
i’d start dropping lysol bombs ,05/02/2020,lysol
Absolutely he’s his own man he’s hasn’t eaten the Lysol tablets he’s been around 5 presidents this one is Wacked,05/02/2020,lysol
Ppl think this is a joke! I’m vexed about this. Make sure u wear ur mask around her...Walk behind her with ur Lysol and spray everything she touches before U touch it! Word! Save urself! Fk her n everyone else! Stay alive!,05/02/2020,lysol
But the internet told me Lysol-soup is stronger and I’d only need 1/1000’th a can? Good idea or nah?,05/02/2020,lysol
All these people posting how they don’t think the virus is real or how it’s safe to go to the mall. 10 minutes later post a picture with them wearing a mask holding a box of Lysol wipes. MAKE UP YOUR MND!!!!,05/02/2020,lysol
"Even though disinfectant wipes are sold out, our lysol CAKE is available to order!! It will be online to purchase tonight! ******************* Preview our new online ordering system for cakes, empanadas, and… https://www.instagram.com/p/B_s8x5oJxe2/?igshid=1ilnlp4e5x4ls",05/02/2020,lysol
"Afternoon picnic: bailey’s, iced coffee, and Lysol. ",05/02/2020,lysol
"BIDEN HAS BEEN IN POLITICS FOR DECADES, HE HAS BEEN THERE AND DONE THAT, HAS MORAL, AND DECENTLY, BACK IN THE WHITE HOUSE, WHO WANT LIE TO US, OR TELL US TO TAKE BLEACH, OR INJECT LYSOL, OR LIE TO US, OR FIRE HIS STAFF BECAUSE THEY DISAGREE WITH HIM, OR HIDE, WITNESSES",05/02/2020,lysol
This is right up there with Lysol comment. Yuppers. cc: @TheRickWilson @DavidJollyFL @rickwtyler,05/02/2020,lysol
#IAmGettingSoTiredOf lies about @POTUS! He did not tell anyone to drink Lysol or bleach. How many of you Trump haters gave your stimulus checks back? Mmm Hmmm! ,05/02/2020,lysol
Zehrs Heartsland actually had some cans of Lysol spray!!! #Guelph,05/02/2020,lysol
Incredible acts of courage and kindness: people donating Lysol to help my daughter in law keep things germ free while she’s going through chemo. #riseXlive @msrachelhollis,05/02/2020,lysol
"Hilton, Lysol, and the Mayo Clinic Team Up on New Cleaning Standard for Hotels https://skift.com/2020/04/27/hilton-lysol-and-the-mayo-clinic-team-up-on-new-cleaning-standard-for-hotels/?utm_campaign=Daily%20Newsletter&amp;utm_source=hs_email&amp;utm_medium=email&amp;utm_content=87297393&amp;_hsenc=p2ANqtz-8i-LEykkaK5PAZ_xtfiUZuyLyHkMk5TJLqf3Qvv3ZE8ceEmihrJAKChOGP7DDvy9WePt47IAx7aUJPzs4hFeRGiQs2dg&amp;_hsmi=87297393 via @Skift",05/02/2020,lysol
Ace Hardware Locations Have EVERYTHING. Well Except Lysol Aerosol Spray,05/02/2020,lysol
For sure drinks Lysol ,05/02/2020,lysol
Lysol Around. #TheTitleOfTrumpsMemoir,05/02/2020,lysol
#Lysol I am waiting For Our President To tell Us to Drink the Kool Aid He made for Us to Get Rid of the Corona Virus,05/02/2020,lysol
here is what I do not understand...some of y’all are STILL supporting a president that told people to drink bleach and Lysol,05/02/2020,lysol
"Whew let me get some wipes, Lysol, masks, hand sanitizer and holy water. I have to travel to ATL next week ",05/02/2020,lysol
You. It wasn’t pinesol. It was Lysol. So how long do you want to hole up?,05/02/2020,lysol
Lysol Don- can’t trust anything you tweet as truthful.,05/02/2020,lysol
The excitement I just felt for the Lysol wipes I found in my apartment,05/02/2020,lysol
Yea we are certainly still slight flexing Lysol. Oh BROTHER ,05/02/2020,lysol
WRONG AGAIN PRESIDENT LYSOL...YOUR APPROVAL RATING IS 43%....LOWEST OVERAL APPROVAL RATING OF ALL PRESIDENTS. ,05/02/2020,lysol
No. I covered every inch of the store looking for Lysol and hand sanitizer. It was way less crowded than Walmart,05/02/2020,lysol
"I’m encouraging people to call the #to tell this person what a piece of they are. #lysol #lysolwipes #coronavirus #covid19 #pandemic #quarantine @Sherman Oaks, California https://www.instagram.com/p/B_sW2lnn7Ev/?igshid=uonihewqjigp",05/02/2020,lysol
#back #work #sanitizer #alcohol #lysol @AntiAgingRenata @Anti-Aging Skin Studio by Renata https://www.instagram.com/p/B_sVCFoJuTr/?igshid=1d8rrb6lcf9xx,05/02/2020,lysol
NO #vaccine #testing #Lysol ?! Or billion dollar essential business? But #TrumpSupporters want to #Liberate ?!! Sorry I WON'T DIE 4U! #Cuomo2020 #Prince4Ever #TrumpOwnsEveryDeath #TrumpGenocide #TrumpLiesPeopleDie #TrumpIsALoser #TrumpIsALaughingStock,05/02/2020,lysol
Hasta le hice caso y estoy tomando Lysol y ni así,05/02/2020,lysol
You are a really sick person @realDonaldTrump I watch @cnn &amp; I never heard them say 1 great things about China. Not 1 word. So is this how you rally your base? Lying to them? Lying to anyone who will listen to your lies? Tell them to inject themselves w/Lysol,05/02/2020,lysol
Lmao girl!!!!! But nope they don’t have Lysol. They have bleach,05/02/2020,lysol
"Essentials Run. Picked up almost everything on my list. Still no Lysol or any disinfectant spray though. Target, Lowe’s, Aldi, Staples, Big Lots and Kroger. I was on a mission. In and out… https://www.instagram.com/p/B_sR1P2Dt_aW0G0x3ECiyMcRBrU6pRBLbclQcM0/?igshid=1ut8no6ebgete",05/02/2020,lysol
We all know he the president blames every body but himself. It looks to me he knows nothing about Science. Telling people to drink lysol and Clorox.,05/02/2020,lysol
Looking at RV upgrades as the anti-social distancing crowd flood into the campgrounds this weekend with their inflatable pools and 6-family open bars. The Lysol Cannon is a strong option. #GoRVing #RoadTripChat #CampAtHome,05/02/2020,lysol
IT'S LYSOL IT WON'T HURT YOU!!! X. ,05/02/2020,lysol
.@JoeBiden needs to do the same if not more. Although we have pandemic we can drown out what Lysol has to say daily. Biden could speak on how it was handled during his time in DC &amp; now we could this discuss how we make it better so this shit doesn’t ever happen again!,05/02/2020,lysol
"3. Preheat oven to 450 & bake lungs for about 5 min. (Cooking times will vary) 3. Let cool for 10 min. 4. Check for any foreign objects before reinserting lungs in chestal cavity. 5. Once all the blood vessels are reconnected, spray with a light coating of Lysol &amp; suture up.",05/02/2020,lysol
How many of you forgot to disinfect your canister of Clorox/Lysol wipes?,05/02/2020,lysol
If you’re stupid enough to injects Lysol. I call that elimination of the weaker of the species ,05/02/2020,lysol
"What’s more important toilet paper, Lysol or beef?",05/02/2020,lysol
I wash it in water diluted Lysol anyway. Then I store it after drying. Trying to survive the Rona,05/02/2020,lysol
Oh like Lysol injections and a flashlight?,05/02/2020,lysol
"Overdue, but good. Carry your Lysol wipes and hand sanitizer if you fly. Wipe down your checked luggage along with anything someone else touched.",05/02/2020,lysol
When you go looking for Lysol spray/wipes for the 14th time.. ,05/02/2020,lysol
"This gets me so pumped for the season. I can’t wait to see what this team brings to the table. But first, we need to wipe that table down with some Lysol.",05/02/2020,lysol
My niece is 10 and she ask me how come the people elected that man to be a President when he said just kill the virus with light or injecting Lysol or bleach to kill it! She said he must really be a dumb man! She said “Don’t he know that will kill them!”,05/02/2020,lysol
"Crying real tears. And the organ & side eyes. : ""In other words, kill yourself. He's trying to Jim Jones us Lord, but I ain't drinking no Lysol Koolaid...and about that stimulus check."" ",05/02/2020,lysol
Lysol in 7 ,05/02/2020,lysol
But Lysol.,05/02/2020,lysol
"I’d love to buy some Lysol but it appears everyone is drinking it, now.",05/02/2020,lysol
"“We say fuck the Bible, we’re living by the word of Lysol”",05/02/2020,lysol
Or maybe they should listen to Dr Trump a bit more. His cures will cure all your problems. I prefer Lysol over bleach.,05/02/2020,lysol
A lysol fog machine #eatsleepraverepeat,05/02/2020,lysol
"La vacunas se hacen de virus muertos o virus atarantados, pero no de Jabón o @Lysol @realDonaldTrump jaja.",05/02/2020,lysol
"No problem. Skip to her non-answer at 8:20. Seriously, this is not the hill to die on. He made a gross misstep on this one. The CDC, Lysol, et al, had to say ""Listen public, this is a bad idea."" Basically, Trump made his internal musings public. In her own words.",05/02/2020,lysol
What progressive intolerance.? Stay in your bunker...little Trump Hater.,05/02/2020,lysol
Hey it’s #president Lysol,05/02/2020,lysol
"She is the new stink on the covid kids stank. @realDonaldTrump unloaded a bigly stank on his Lysol injections, so his new stinky will talk about his stank. don is still being fitted by FEMA in his new large size body bag/covid 19 diaper for large slip up stanks. ",05/02/2020,lysol
"She had a complaint that he made her feel uncomfortable far cry of assault this is to suspicion since Joe Biden beating president Lysol VM in nearly all the polls... trump however admitted touching, paying 2 women 1pron the other playboy bunny who was in his wife’s bed ! Sad",05/02/2020,lysol
I’m having a Dougie contest. Winner gets a case of Lysol,05/02/2020,lysol
"That’s cuz you forgot a squirt of Lysol on your way out. Just kidding!!! Don’t do it, folks!!!’",05/02/2020,lysol
Lysol,05/02/2020,lysol
@TheJimCornette and sir I’ll have you know I indeed got my Lysol injection and I’ve never felt bet,05/02/2020,lysol
can’t wait for jimmy to get home with his fresh cut looking like a whole ass snack gonna lysol him down first tho.,05/02/2020,lysol
Yes just don’t inject her with Lysol! ,05/02/2020,lysol
"SHAME ON YOU--it's much more than that, but there's always @lysol injections, ergo hope reigns ",05/02/2020,lysol
What are strippers names going to be when this is all over? Lysol. Sandy Tizer? Mrs. Clean. #COVID19Ontario #Sudbury #covid19 #strippers,05/02/2020,lysol
Donny made me do it! #lysol #longlivetheking #quarantine —————————————————- @hauslabs : Eye-Alice-Ner (Punk) Glam Room No 1 Palette RIP Liner Le Riot Gloss @toofaced : BTW Foundation BTW… https://www.instagram.com/p/B_qqIrqH631/?igshid=lno22e43j3k2,05/02/2020,lysol
I’m not the media.... but didn’t he say the Malaria Drug and Lysol will help too?? #JustSaying,05/02/2020,lysol
"Thibs playing Lysol 48 minutes a night, rona has nothing for it",05/02/2020,lysol
Is he still trying Lysol Disinfectant?,05/03/2020,lysol
Does that mean you drunk your lysol and sipped your Clorox already...President Jim Jones....,05/03/2020,lysol
Dear Heavenly Father and Lysol Jesus! LMAO! ,05/03/2020,lysol
Meanwhile tv ads for Charming & Cottenelle saying we’re working hard for you??? Like Clorox & Lysol???,05/03/2020,lysol
#GoJoe! You have more integrity in your basement broadcasts than IMPOTUS has in all his trappings and finery in the WH. You’re gonna need a LOT of Clorox and Lysol to remove the funk of that fetid man! ,05/03/2020,lysol
I only follow GOD blindly. All others must show data and/or facts. You can’t even get your faux drinks correct. It’s Lysol smoothies and bleach Martini’s. Take 2 of these for your T.D.S. and don’t tweet me in the morning. ,05/03/2020,lysol
They should all inject themselves with Lysol to protect themselves first -- and show all those damned doctors what a genius Trump is! He's surely on track for the Noble Prize.,05/03/2020,lysol
"I wonder... (With babies &amp; grandparents in mind) If I spray disinfectant behind the ""the unmasked"", Will there be a big stink over it?? To demonstrate my right to protect myself: Not a firearm but a can of Lysol. #LifeIsGood #StayingAtHome #jeffncharlotte #CharInCincy",05/03/2020,lysol
Can you fill it with Lysol?,05/03/2020,lysol
The Lysol cans stated it killed human carona virus before the virus became a thing .... am I tripping or am I late,05/03/2020,lysol
"Oh yes, rallies. You and your supporters should all inject yourselves with Lysol and have some big rallies. Lots of hugs and hand shaking. That will show those damned doctors how smart you are! You may win the Noble Prize.",05/03/2020,lysol
#president LYSOL,05/03/2020,lysol
Lyin' Lysol Trump ,05/03/2020,lysol
Ha ha ha! I think he drank the bleach and injected the Lysol.,05/03/2020,lysol
Arm and Hammer Fridge and Freezer deodorizers too. Can’t find them anywhere!!!,05/03/2020,lysol
"I still haven’t killed the spider I found in my room earlier, I lost him after I tried to spray him with some Lysol SOS",05/03/2020,lysol
"Parents, auto fill. Those parents need to address the illegals and sanctuary cities that got the money that was dedicated to citizens. Of course you approve of illegals getting it first??On a note:: have to use the Lysol to clean the crap from my eyes that liberals put out there",05/03/2020,lysol
Do you have Lysol Spray? Spray everything! Hydrogen Peroxide will work as well!,05/03/2020,lysol
"Hay en YouTube videos que te muestran como desarmarla y limpiar parte por parte, yo solo la rocio con lysol, los filtros se deben cambiar cada mes",05/03/2020,lysol
Isn't it time for your hourly Lysol/Chlorox injection and UV light enema???,05/03/2020,lysol
Protect yourself from dishonest Donnie while reading tweets. Use disinfecting wipes on hands & buttons before you touch them. After you read & delete use Lysol to wipe him from office.,05/03/2020,lysol
"I challenge you to show me a video of President Trump telling people to drink bleach or inject Lysol. I was watching that briefing. It never happened, it came out of the Democrats mouths. You guys are liars and you are sick!!",05/03/2020,lysol
"Or just mainline some Lysol and shove a Philips 80 watt LED up your ass and call it a day. The Supreme Leader suggested it so it’s GOT to be safe, right? ",05/03/2020,lysol
Spray that mf down with lysol. Issa virus.,05/03/2020,lysol
Lysol and Clorox.,05/03/2020,lysol
"They are not even worthy of holding a penis, because at least a penis comes with balls. Their ball less for following an idont like lysol in chief.",05/03/2020,lysol
LYSOL SQUAD ACTIVATE ,05/03/2020,lysol
Lysol and Dettol manufacturer tells customers not to inject disinfectants as possible treatment for COVID-19 #lysol ,05/03/2020,lysol
Lysol with a lime wedge ??? ,05/03/2020,lysol
"I’m always drawn to vintage product containers & packaging at estate sales etc. kind of funny that as I’m cleaning the shop, I happen to find the old bottle of Lysol behind the counter. It’s concentrated, just mix it… https://www.instagram.com/p/B_vKYejnmRj/?igshid=by2losd4zzpk",05/03/2020,lysol
I wanna disinfect my steering wheel and shit but I’m scared to use Lysol or Clorox ,05/03/2020,lysol
Lysol Man!,05/03/2020,lysol
@Car People: y’all be using Clorox or Lysol wipes on y’all interior?,05/03/2020,lysol
What is harder to get Lysol and hand sanitizer? Well White Claw Of course but that was conquered today. Operation White Claw was a success! @Leslieville https://www.instagram.com/p/B_vGmUapLZBn_QbyXcA19MTi6AZwG0t3OWmylY0/?igshid=6oagti77rhi3,05/03/2020,lysol
are you trying to sell me ditch weed you sprayed w Lysol rn or what,05/03/2020,lysol
What is harder to get Lysol and hand sanitizer? Well White Claw Of course but that was conquered today. Operation White Claw was a success! @Leslieville https://www.instagram.com/p/B_vGmUapLZBn_QbyXcA19MTi6AZwG0t3OWmylY0/?igshid=w2mpwhy3i2yz,05/03/2020,lysol
Anyone know where I can find Lysol so I can inject it straight into my veins and end my painful existence,05/03/2020,lysol
I loved my surprise Social Distancing Birthday lunch. Lysol and Purrell were the life of the party. ,05/03/2020,lysol
These are the people cheering at 7pm for health workers and laughing thinking Trump told people to drink Lysol. Hypocritical entitled New York City. #CentralPark #Selfish #WakeMeIn2023IfThisIsOver,05/03/2020,lysol
Ima leave it outside for 14 days and spray it with Lysol,05/03/2020,lysol
"I got the clorox wipes as soon as you posted it, let me know if you find the lysol disinfectant spray.",05/03/2020,lysol
He also wouldn't have mused about injecting lysol into people or intentionally exposing people to UV light.,05/03/2020,lysol
"huffing the Lysol from a bag has kept the #Covfefe19 away , sir !",05/03/2020,lysol
"Cuanto pagarían por esta botellita de Lysol ? @Galveston, Texas https://www.instagram.com/p/B_u8xhujXhj/?igshid=lpi0byzaheb4",05/03/2020,lysol
"Plants are sterilized every night. Not grocery store Lysol sterilized. Through deep cleaning so good you could eat off the floor. Packing plants are not dirty gross places. They are state of the art, highly regulated food processing plants.",05/03/2020,lysol
Covfefe with Lysol,05/03/2020,lysol
And a very good morning to you too!! I started my day with a 730 an @HEB curbside. No Lysol. No hand sanitizer. No Lysol wipes @Valerie_Romo,05/03/2020,lysol
"Lysol is American brand, so you are safe ",05/03/2020,lysol
"Cappy 2020 My PRESIDENTIAL PROMISE: Bleach baths, Lysol lozenges &amp; Ultraviolet enemas for everyone!!!! ",05/03/2020,lysol
Oh I didn't guess that! Those are like unobtanium here. Along with lysol &amp; plain old bleach.,05/03/2020,lysol
They’re really trying to take away the summer talking about “murder hornets “ I’ll be walking around spraying Lysol and raid ,05/03/2020,lysol
No thank you! I want my vaccine from someone trustworthy! Trump would put Lysol in it or bleach! ,05/03/2020,lysol
Este tuit fue patrocinado por @Lysol!!! ,05/03/2020,lysol
We have a moron for a President. We are the laughingstock of the world! Please don’t drink the Lysol! Lol... ,05/03/2020,lysol
Is that you talking or the #lysol injection?,05/03/2020,lysol
Looked online looking for lysol wipes and on ebay began bidding on an 80 sheet is $56.00!!!! It gets higher from there. Even the factories are gauging. Its crazy,05/03/2020,lysol
Looked online looking for lysol wipes and on ebay began bidding on an 80 sheet is $56.00!!!! It gets higher from there. Even the factories are gauging. Its crazy,05/03/2020,lysol
@realDonaldTrump was at last years fund raiser in VIP area and never hit a Christmas card from you please let doctors do there job and stop guessing everyone said your inferences where about injecting Lysol and bleach please stop it make you look like a liar and gives media fodde,05/03/2020,lysol
Your old man has assumed the position for a Lysol enema. Only 1 minute to “clean inside”.,05/03/2020,lysol
Making a pitcher of Lysol mimosa's as we speak,05/03/2020,lysol
It's true Trump and Pence should be GONE! Both are totally incompetent. #DumbAndDumber President Lysol Trump is the dumber. ,05/03/2020,lysol
My Lysol wipes better be there! ,05/03/2020,lysol
"If I were on ventilator I would definitely consider this UV treatment. Also nobody talkeded about Lysol except stupid journalists, but some considering using chlorine dioxide: ",05/03/2020,lysol
I hope you are all happy that the PM just passed a bill without the democratic process. I guess you’ll be the first in line to get on the train to get your Lysol vaccine shots. #trudeauisnotcanadian,05/03/2020,lysol
"This is the first day of my life. Glad I didn't die before I met you. #Lysol @Bushwick, Brooklyn https://www.instagram.com/p/B_um5D_DTW9/?igshid=1bjbjzhri1obr",05/03/2020,lysol
Maybe you can pass out cans of Lysol at the door so folks can spray it down their throats like whipped cream or as rescue inhalers. ,05/03/2020,lysol
Watching this is the equivalent of taking a shot of bleach and chasing it with Lysol.,05/03/2020,lysol
"@realDonaldTrump aka, Lt. Lysol, would you mind tweeting the news clip of you &amp; @FLOTUS visiting the patients stricken with Covid19. Oh, there aren't any. Why am I not surprised ... #VoteBlueToEndThisNightmare #BidenForPresident2020 #PresidentBiden, sounds good ",05/03/2020,lysol
Jacka$$es like you drink Lysol,05/03/2020,lysol
Trump never said “Lysol” and Nicole Wallace is making money lying about our President. #maga #FakeNews,05/03/2020,lysol
Lysol Don gets tested for the virus every week but not the public who needs to go back to work.,05/03/2020,lysol
Especially if someone injects or ingests Lysol or 4HQ.,05/03/2020,lysol
A dumb statement,05/03/2020,lysol
"HE IS A LIAR LOL , he just told you his family owns restaurant’s lol he told someone else he owned a 13 acre farm lol and he has raised children lol how can a FOUR YEAR OLD DO ALL THAT LOL HE IS HIGH ON LYSOL LMAOOOOOOOOOO ",05/03/2020,lysol
Who needs a vaccine when you've got Lysol &amp; Christmas lights?,05/03/2020,lysol
"""Lie-Lie-Lie-Lie Lysol"" by Founders Sing https://youtu.be/gvGkB4bdryQ via @YouTube#drtrump",05/03/2020,lysol
almost just used a lysol wipe as a tissue xx,05/03/2020,lysol
can someone spray themselves down with some lysol spray and sit with me for a bit,05/03/2020,lysol
*sprays atlanta with lysol* ,05/03/2020,lysol
"@walmarthelp Hi, ordered some food items that were packed along w bottles of Lysol... needless to say food item arrived bit damp and damaged. There was no plastic or some seal on Lysol bottles. not sure if the Lysol didn't seep into the food or not. DMed details. ",05/03/2020,lysol
When Lysol got pimped out ,05/03/2020,lysol
"Time not important, only life important. Beware of false prophets. Don’t drink the Lysol.",05/03/2020,lysol
U know corona has gotten to ur head when u get mad at a character on tv for not spraying their package w Lysol before touching it ,05/03/2020,lysol
"Ann, how are those Lysol injections working for you? Does Pine-Sol work too ? ",05/03/2020,lysol
President Lysol ,05/03/2020,lysol
"This the work of Trump, Fox “Fake” News & the same right wing scum who forced Al Franken to resign from the Senate. When we have a President Lysol, a child rapist, who has raped and sexually assaulted over 30 women I don’t want to hear one word about the fake bullshit with Biden",05/03/2020,lysol
"2 months into the apocalypse here in NYC and in the supermarket today, still saw MANY, MANY empty shelves, no paper goods, no cleaning supplies, no lysol, no dish soap, nothing. Even the deli was closed. Would think 2 months is enough to get your bearings together, no?",05/03/2020,lysol
"And its not dumb for a 70-something year old man to think that injecting disinfectants was a good idea? Do you think ANYONE else in the world was thinking ""well lysol kills 99.9% of viruses and bacteria, maybe if I shot it into my bloodstream...""?",05/03/2020,lysol
"President Lysol shows more empathy for a brutal dictator that killed Otto Warmbier than the 66,000 plus innocent Americans he has murdered because he fell asleep at the wheel for 70 days that would of saved those lives. #TrumpOwnsEveryDeath #BidenHarris2020 #GOPComplicitTraitors",05/03/2020,lysol
Not me. And I can understand how any one would. Take the lysol cure.,05/03/2020,lysol
OMG look how wacky Trump is. He wants us to put Lysol in our vains. Now that's a crazy person. Strait up.,05/03/2020,lysol
I will settle for nothing less than Lysol.,05/03/2020,lysol
Jared is huffin the lysol ,05/03/2020,lysol
"Exactly. Kinda goes back to old saying I was taught as a kid. Just because your friend jumps off a bridge...are you ??? Trump never told anyone to drink Lysol. But even if he did....what kinda stupid do you have to be to actually do it !? C’mon, we’re all smarter than that.",05/03/2020,lysol
He's not smart enough. He thinks we should inject Lysol for God's sake. You think he will cure anything ? Not hardly. ,05/03/2020,lysol
Mientras no se un Trumpitini con Clorox y Lysol todo esta bien,05/03/2020,lysol
Dumb ass Trump supporters doing the same thing they argue when someone riots over equality.... probably injecting Lysol in there veins as we speak FUCKING Hypocrites ,05/03/2020,lysol
"Smh, spray they shit with Lysol, then be like “no disrespect bruh” ",05/03/2020,lysol
Creo que no he contado en twitter parte de las tonterías que solo a mi me pasan en esta vida como rociarle lysol a los artículos del super entre ellos al pan Bimbo (doble cero PA la dieta) y que ahora todo mi pan sepa a lysol hahahahaha tan tonta!,05/03/2020,lysol
"It’s been a helluva day, pals! We are headed up to Rhode Island for the summer and made it a little more than halfway today. Don’t worry... we are traveling with hand wipes, Lysol wipes and a can of Lysol and mom deloused the hotel room before anyone could touch anything. ",05/03/2020,lysol
"He wants use bleach and Lysol as ""cures"". ",05/03/2020,lysol
"Yes, why aren’t the officers wearing masks and wrap goggles to protect from droplets and aerosols? That woozy lady is likely spraying like a pierced bottle of Lysol",05/03/2020,lysol
"That cream get my dick hard, counting up with no gloves. Blues with the blues spray it all down with Lysol then hide it in the floorboard.",05/03/2020,lysol
"I can't wait until 4:00 PM everyday in Queens, New York (just a few miles from where President Lysol was born) 2 watch Nicole Wallace's show. Nicole is fantastic. Knowledgeable to the point, honest &amp; fearless. I would love to see you debate her. She'd put you in her pocket. ",05/03/2020,lysol
"Damn, I'm stuck with LYSOL &amp; CLOROX....",05/03/2020,lysol
"I split a big black garbage bag down the side seams and spread it on the kitchen counter BEFORE we leave and leave Lysol wipes right at the door. When we get home (my roommate and I both have mobility issues, so we go together to carry more), EVERYTHING stays outside 2/",05/04/2020,lysol
"No in-flight alcohol, but Lysol Martinis will be lit",05/04/2020,lysol
RT my pinned tweet or I’ll inject Lysol Into my veins.,05/04/2020,lysol
"Yeah I was looking on offer up etc , but for one can of Lysol I literally was offering $30 someone was like no people are offering over $100, that’s when I knew I was gonna have to wake up early lol. Just make sure you don’t go on senior days lol.",05/04/2020,lysol
I am overcome with joy for you and your family.,05/04/2020,lysol
Marisela the Lysol ,05/04/2020,lysol
Just get a helicopter to fly over them and spray them down with lysol.,05/04/2020,lysol
"Virginia opens back up next Friday, idk how i feel about that... but babyyy let me tell you i will be back in the gym with my Lysol spray and wipes. ",05/04/2020,lysol
You have no common sense. Go inject Lysol &amp; drink your bleach mr common sense.,05/04/2020,lysol
Go inject some Lysol,05/04/2020,lysol
"I like presidents who don't lie 50 times a day. And I really enjoy a president who knows how to use the English language. How about one that knows better than to suggest injecting Lysol in our veins to stop Covid19. Or how about one that is not a racist, mysoginistic homophobe?",05/04/2020,lysol
All I could think about was spraying a whole can of Lysol ,05/04/2020,lysol
"Nope. I take mask off in car, leave it on dashboard to disinfect in high heat for a couple of days, immediately sanitize hands from sanitizer bottle in car. When done with car, Lysol wipe down door handles &amp; steering wheel. Take bath and change clothes. It's not rocket science",05/04/2020,lysol
President LYSOL,05/04/2020,lysol
Stop listening to #45 and more than 45% of the problems will vanish like a virus treated with Lysol. ,05/04/2020,lysol
"He never said that there would be a vaccine, he said he hoped that there would be one and to keep up with the Lysol injections ",05/04/2020,lysol
Yes...what does he prefer...Lysol or Clorox?,05/04/2020,lysol
